1	20315.2805157
2	39114.3582127
12	193197.892802
24	386225.990356
36	503596.960353
48	654907.856967
60	655221.781176
72	578272.233175
84	576525.899439
96	583499.683723
108	575548.984349
120	504060.893765
132	89632.6506152
144	145130.580119
156	544932.176918
168	573451.206122
180	28450.5888309
192	586964.894297


1	1.89812416814e-05
2	1.91212076839e-05
12	2.25274526398e-05
24	2.21982491784e-05
36	2.27839657378e-05
48	2.25357956605e-05
60	2.39641619089e-05
72	2.53099880349e-05
84	2.60057266652e-05
96	2.95163117961e-05
108	3.04054632633e-05
120	3.66077899633e-05
132	3.45358094521e-05
144	3.61456894269e-05
156	3.98203656351e-05
168	4.70853740361e-05
180	3.15834080581e-05
192	4.57457288658e-05


1	3.0324090769e-05
2	3.20275971981e-05
12	3.83294178886e-05
24	3.83697073308e-05
36	4.49807431318e-05
48	4.86014535385e-05
60	6.39823606854e-05
72	9.5491242288e-05
84	0.000110853510121
96	0.000125160755835
108	0.000148732889695
120	0.000189610256152
132	0.000124348228526
144	0.000194924278956
156	0.000231644762823
168	0.000224178878004
180	0.000171941103617
192	0.000265220669644


1	0.00940777870298
2	0.0048645680446
12	0.000941519973939
24	0.000445216900674
36	0.000324195413107
48	0.000233121416175
60	0.000218196255671
72	0.000225136110007
84	0.000210632988119
96	0.000191045828678
108	0.000171836690864
120	0.00017519697078
132	0.00200442153448
144	0.00111240905652
156	0.000104780126942
168	9.30353889939e-05
180	0.00656579018222
192	4.38431628796e-05


