1	3943.95187882
2	6912.30454567
12	30026.3903235
24	58352.2825725
36	82285.2287495
48	102714.22288
60	90073.3662515
72	102296.127472
84	107594.391801
96	113182.820778
108	116843.922008
120	117134.471754
132	119703.395195
144	124713.784074
156	124877.972403
168	128210.279502
180	125727.259401
192	121202.047058


1	84.7872717753
2	84.7204418185
12	92.6400642754
24	96.6677935439
36	95.9237275164
48	96.6801360957
60	123.849430578
72	127.131479943
84	128.816208831
96	129.256899412
108	128.610780014
120	129.186164703
132	125.767607159
144	123.604738386
156	123.257931975
168	127.424738043
180	122.837466514
192	132.533054918


1	168.392250916
2	204.427823774
12	306.928473614
24	314.58148693
36	340.778679729
48	356.524627774
60	527.379150447
72	539.020537125
84	576.083873293
96	594.667696608
108	620.73763994
120	666.322352244
132	695.991658544
144	696.423343157
156	724.021638164
168	716.469307087
180	745.254946435
192	766.999456255


1	19.1202053811
2	30.8407467736
12	61.2265597777
24	64.0821584877
36	66.2000063172
48	82.0882546059
60	95.5314776263
72	123.647497598
84	168.27178554
96	222.972567204
108	280.676730751
120	341.774535104
132	399.993542386
144	456.855615133
156	528.983647596
168	592.873649691
180	693.536976044
192	816.403838214


