1	10562.6560991
2	15021.3468852
10	60876.1729702
20	92465.7160174
30	84636.9447959
40	68299.1122452
50	56819.147307
60	49931.5970882
70	43378.6022743
80	33954.9828544


1	3.29774958542e-05
2	4.3497731999e-05
10	4.80267461934e-05
20	5.2884518421e-05
30	6.32812297157e-05
40	8.22885118116e-05
50	0.000114914915384
60	0.000151678700217
70	0.000176937802566
80	0.000159196462997


1	6.17303411878e-05
2	8.9655875741e-05
10	0.000114728129232
20	0.0001535250103
30	0.00028332964855
40	0.000490111855169
50	0.000743150046817
60	0.00101825421574
70	0.00136227535725
80	0.00198860533799


1	0.00749036842736
2	0.00522238825162
10	0.00119739758488
20	0.000724320539823
30	0.000710420907118
40	0.000787099636424
50	0.000803496197823
60	0.000781529100402
70	0.000708956872273
80	0.00100070262516


