1	7.42350694717
2	14.0949845347
12	60.4663974792
24	108.624482148
36	134.800158765
48	155.334443687
60	175.838775381
72	192.276878705
84	193.385153392
96	206.115917302
108	215.264655935
120	213.486410997
132	204.341113432
144	208.752529675
156	223.872243573
168	208.120154703
180	197.14576739
192	203.148806501


1	437.08
2	451.76
12	572.85
24	598.31
36	628.27
48	676.38
60	695.16
72	701.96
84	791.89
96	843.04
108	825.39
120	971.05
132	1056.64
144	1188.4
156	1093.07
168	1216.55
180	1389.3
192	1539.47


1	47.73
2	56.23
12	79.03
24	88.29
36	101.31
48	108.54
60	114.95
72	116.32
84	128.78
96	134.99
108	162.7
120	163.99
132	205.89
144	202.1
156	206.11
168	351.61
180	448.08
192	337.69


1	0.135696
2	3.01031
12	62.736
24	109.03
36	232.182
48	327.907
60	418.758
72	530.239
84	643.403
96	699.215
108	819.188
120	888.662
132	1064.2
144	1093.75
156	1210.06
168	1346.5
180	1455.1
192	1531.54


