1	23163.7409765
2	34066.0379872
12	163081.005847
24	300556.069942
36	294364.917609
48	323036.332122
60	239708.479271
72	243618.672119
84	240091.463211
96	232371.830723
108	234199.922794
120	204234.983753
132	168062.107913
144	170004.261241
156	139975.785966
168	108622.756863
180	83763.6466472
192	56487.4024556


1	1.64732805115e-05
2	1.94322042845e-05
12	2.17407549726e-05
24	2.36431034964e-05
36	2.41473313036e-05
48	2.56271202608e-05
60	2.84397262808e-05
72	3.28794311506e-05
84	3.12380257479e-05
96	3.39766976816e-05
108	3.14112140848e-05
120	3.8923419157e-05
132	4.4210879197e-05
144	6.614157069e-05
156	5.84244580478e-05
168	5.84115699887e-05
180	6.84493221413e-05
192	7.45191089297e-05


1	2.67654871836e-05
2	3.94899926103e-05
12	5.1844595254e-05
24	5.60537470596e-05
36	8.64027354908e-05
48	0.000121483157764
60	0.000200464235891
72	0.000258084534611
84	0.000292567997068
96	0.000356402894065
108	0.000391243395844
120	0.000506033731895
132	0.000657298519924
144	0.000717014104431
156	0.000913198554071
168	0.00119914516096
180	0.00154014900565
192	0.00200877444237


1	0.00824995112639
2	0.00558988665199
12	0.00112299738204
24	0.000580104864744
36	0.000579108304582
48	0.000500450417299
60	0.000679086661996
72	0.000637314750773
84	0.000653112207189
96	0.00065260015719
108	0.00064445421417
120	0.000698386287035
132	0.000825428249551
144	0.00074891777774
156	0.000980145111365
168	0.001340597196
180	0.00178215559619
192	0.00269591323628


