1	3690.4333693
2	6339.91631353
12	28997.1344795
24	55375.9671583
36	78264.5030156
48	98168.4903573
60	110376.498497
72	121789.817406
84	129995.868429
96	137517.516984
108	143639.429036
120	148422.592274
132	149686.87111
144	124184.424099
156	128029.079375
168	129034.420266
180	128986.533759
192	128199.888055


1	84.4719600022
2	85.232049773
12	107.71468822
24	112.764807752
36	111.904141526
48	111.788728264
60	114.007173444
72	115.343914186
84	115.036626563
96	115.305557062
108	119.880379423
120	121.493443143
132	124.605405088
144	146.21177367
156	146.948148133
168	149.17180705
180	151.801539092
192	149.021776587


1	186.451997184
2	230.263157895
12	306.091728698
24	320.591431559
36	346.373205676
48	353.477207807
60	367.033791016
72	365.221074012
84	368.90561163
96	365.890633355
108	382.295004087
120	385.177449747
132	402.369951177
144	646.878445702
156	667.116695587
168	676.129515973
180	690.648961136
192	702.774036915


1	25.8574445427
2	42.7404573735
12	53.230866107
24	53.6483687614
36	64.2701196698
48	87.5988367673
60	126.293553379
72	171.887602061
84	220.177673432
96	270.585676867
108	305.163763836
120	354.316292405
132	408.333559632
144	436.381245188
156	481.503707274
168	553.452241166
180	632.001888608
192	728.133363341


