1	22.873408392
2	43.7118128746
10	185.619634432
20	312.975440122
30	347.054853948
40	417.393724022
50	594.02509756
60	563.69521
70	556.437440202
80	564.07765469


1	153.06
2	158.85
10	173.12
20	181.22
30	212.24
40	217.53
50	197.57
60	223.37
70	234.28
80	345.57


1	4.43
2	5.68
10	14.51
20	16.05
30	33.75
40	49.8
50	9.87
60	11.73
70	50.68
80	12.37


1	12433.72
2	6424.14
10	1363.94
20	722.963
30	583.94
40	422.856
50	277.408
60	275.844
70	233.668
80	152.968


