1	14296.6273277
2	27925.5549414
12	166984.408198
24	332747.555745
36	437402.207288
48	564094.896199
60	626986.440046
72	662337.331904
84	669350.065892
96	712580.357262
108	641192.719187
120	528246.324043
132	314313.700683
144	331667.64322
156	480793.303155
168	253228.455539
180	5517.34240683
192	491837.58639


1	2.743861251e-05
2	2.82610510249e-05
12	2.71702496137e-05
24	2.68627487872e-05
36	2.79818544313e-05
48	2.88931210734e-05
60	2.8817485646e-05
72	2.983065192e-05
84	3.20730910495e-05
96	3.33223539335e-05
108	3.25493746331e-05
120	3.84967092376e-05
132	4.2767201262e-05
144	4.0313174404e-05
156	4.92116485798e-05
168	4.14986870234e-05
180	2.87231474777e-05
192	6.02174898786e-05


1	4.25321786445e-05
2	4.34051585361e-05
12	4.33878413532e-05
24	4.359967639e-05
36	5.05214391773e-05
48	5.34648485328e-05
60	6.34432949129e-05
72	7.48752983417e-05
84	8.81987630755e-05
96	9.54310492443e-05
108	0.000129843430115
120	0.000175636274331
132	0.000157601172491
144	0.00020009033877
156	0.000255334838726
168	0.000151939165418
180	9.53415399469e-05
192	0.000308313331997


1	0.0133691262036
2	0.00681398981648
12	0.00108943846289
24	0.000516905257621
36	0.000373278181752
48	0.000271540553209
60	0.000229445778853
72	0.000202192569006
84	0.00018606966866
96	0.000161401851269
108	0.000157040245535
120	0.000170532949647
132	0.000435358117845
144	0.000361981430364
156	0.000121127834675
168	0.000591528565657
180	0.0346974414675
192	5.52339548385e-05


