1	38.0767034036
2	72.5043401904
12	308.67902526
24	520.781345612
36	756.083320382
48	809.177875279
60	993.443274389
72	999.208959574
84	1061.83100959
96	1127.6287846
108	1142.89342519
120	1131.80853572
132	989.946542887
144	986.95302926
156	959.125277747
168	896.142108224
180	906.481341592
192	956.03056111


1	91.55
2	95.75
12	128.6
24	146.06
36	142.63
48	162.72
60	155.56
72	165.84
84	161.28
96	165.01
108	158.42
120	165.44
132	169.02
144	174.09
156	176.59
168	183.03
180	182.72
192	191.44


1	3.05
2	3.14
12	4.77
24	6.03
36	6.22
48	8.71
60	9.96
72	12.71
84	11.52
96	12.34
108	17.62
120	19.61
132	19.27
144	20.9
156	23.59
168	28.66
180	36.36
192	41.0


1	18058.25
2	9434.69
12	2106.49
24	1175.18
36	765.495
48	682.841
60	530.253
72	513.277
84	478.2
96	435.728
108	428.861
120	425.893
132	510.0
144	505.527
156	520.766
168	559.836
180	543.709
192	490.749


