1	21911.9419784
2	32531.3682135
12	161104.991142
24	303568.246739
36	308972.868217
48	347011.52947
60	316715.949731
72	338082.81433
84	325643.998642
96	295473.205685
108	274871.468889
120	254059.986684
132	209011.866106
144	141824.908255
156	111533.514584
168	79954.5215341
180	52757.1466037
192	58561.8339513


1	1.76286435063e-05
2	1.99400161731e-05
12	2.16955699779e-05
24	2.2425582009e-05
36	2.52036195096e-05
48	2.53381669263e-05
60	2.58454007236e-05
72	2.10254756022e-05
84	2.15983295275e-05
96	2.69904478333e-05
108	2.60512078893e-05
120	3.21752126124e-05
132	2.93520003457e-05
144	3.50041424055e-05
156	5.95922017937e-05
168	6.86384128088e-05
180	0.000111911733271
192	7.28922290723e-05


1	2.84489833136e-05
2	4.15792329031e-05
12	5.27920024044e-05
24	5.64456110543e-05
36	8.21159918291e-05
48	0.000109462186322
60	0.000154666565733
72	0.000183765766401
84	0.000220418648268
96	0.000272863222718
108	0.000332725600966
120	0.000395077962914
132	0.000493389366564
144	0.000807668835077
156	0.00106928308192
168	0.00124682688526
180	0.00230372881693
192	0.00200574681288


1	0.00872107230783
2	0.00585270183125
12	0.00113669407965
24	0.000574324331735
36	0.000546004419094
48	0.000460469023846
60	0.000497034539389
72	0.000481235998023
84	0.000491426891893
96	0.000524175621241
108	0.000557957883638
120	0.000556624888856
132	0.000722979258216
144	0.0010202206268
156	0.00123503499033
168	0.00201855601746
180	0.00273589079503
192	0.00282854356484


