1	1734.57090161
2	3198.62808431
12	13857.1847234
24	24972.3742195
36	29404.9046249
48	30532.914735
60	28130.9392485
72	25350.8777748
84	22957.0428243
96	19703.621665
108	17256.5562914
120	14044.8932296
132	10960.2242744
144	9881.56169924
156	7977.28185115
168	8019.86450043
180	7107.51683856
192	6752.18111105


1	175.425127634
2	169.897353682
12	157.559036573
24	162.552647012
36	199.978708802
48	233.726399167
60	208.542001323
72	227.345266562
84	238.833872564
96	243.112704263
108	264.915148864
120	285.272472691
132	298.03137996
144	339.775083161
156	420.99097464
168	343.815100963
180	309.373756443
192	328.471769525


1	401.136232774
2	454.725270149
12	708.00628698
24	797.408967319
36	1015.68074075
48	1315.93909912
60	1815.26977228
72	2338.12441463
84	2859.81351685
96	3574.291917
108	4301.2733427
120	5222.78219628
132	6105.06930193
144	6731.37303264
156	7696.0582111
168	7828.43692076
180	7902.40336119
192	8017.29925374


1	34.8820774634
2	62.2759166337
12	229.29694447
24	261.750279896
36	406.204345669
48	626.142327156
60	1130.09779836
72	1716.4698434
84	2364.64922993
96	3523.26618536
108	4788.15998526
120	6690.20757804
132	9686.0198487
144	11713.541007
156	15791.4927319
168	17390.0562636
180	21798.5877824
192	24837.0776131


